RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY
K.R.S,36.5,114.50,465.0,685.0,2019,1,4,3
K.R.S,36.46,114.47,450.0,670.0,2019,1,5,4
K.R.S,36.43,114.44,445.0,665.0,2019,1,6,5
K.R.S,36.38,114.40,315.0,665.0,2019,1,7,6
K.R.S,36.35,114.37,444.0,665.0,2019,1,8,7
K.R.S,36.31,114.33,314.0,664.0,2019,1,9,8
K.R.S,36.26,114.29,314.0,664.0,2019,1,10,9
K.R.S,36.23,114.26,444.0,664.0,2019,1,11,10
K.R.S,36.11,114.15,420.0,1675.0,2019,1,12,11
K.R.S,35.96,114.02,406.0,2166.0,2019,1,13,12
K.R.S,35.75,113.83,269.0,2854.0,2019,1,14,13
K.R.S,35.51,113.61,233.0,2849.0,2019,1,15,14
K.R.S,35.27,113.39,228.0,2844.0,2019,1,16,15
K.R.S,35.18,113.31,271.0,627.0,2019,1,17,16
K.R.S,35.05,113.19,265.0,1631.0,2019,1,18,17
K.R.S,34.85,113,385.0,2635.0,2019,1,19,18
K.R.S,34.63,112.80,298.0,2620.0,2019,1,20,19
K.R.S,34.42,112.60,293.0,2615.0,2019,1,21,20
K.R.S,34.21,112.40,288.0,2610.0,2019,1,22,21
K.R.S,33.99,112.20,276.0,2598.0,2019,1,23,22
K.R.S,33.78,112,289.0,2611.0,2019,1,24,23
K.R.S,33.56,111.79,222.0,2611.0,2019,1,25,24
K.R.S,33.34,111.58,217.0,2606.0,2019,1,26,25
K.R.S,33.12,111.37,206.0,2595.0,2019,1,27,26
K.R.S,32.9,111.16,202.0,2591.0,2019,1,28,27
K.R.S,32.68,110.94,177.0,2670.0,2019,1,29,28
K.R.S,32.45,110.72,207.0,2658.0,2019,1,30,29
K.R.S,32.23,110.50,206.0,2657.0,2019,1,31,30
K.R.S,32.0,110.28,194.0,2645.0,2019,2,1,31
K.R.S,31.78,110.06,191.0,2641.0,2019,2,2,32
K.R.S,31.56,109.84,225.0,2633.0,2019,2,3,33
K.R.S,31.34,109.62,232.0,2625.0,2019,2,4,34
K.R.S,31.17,109.45,272.0,2089.0,2019,2,5,35
K.R.S,31.14,109.42,285.0,493.0,2019,2,6,36
K.R.S,31.1,109.38,170.0,493.0,2019,2,7,37
K.R.S,31.06,109.34,170.0,493.0,2019,2,8,38
K.R.S,31.03,109.31,285.0,493.0,2019,2,9,39
K.R.S,31.0,109.28,285.0,493.0,2019,2,10,40
K.R.S,30.96,109.24,170.0,493.0,2019,2,11,41
K.R.S,30.92,109.20,170.0,493.0,2019,2,12,42
K.R.S,30.88,109.16,170.0,493.0,2019,2,13,43
K.R.S,30.85,109.13,285.0,493.0,2019,2,14,44
K.R.S,30.81,109.09,170.0,493.0,2019,2,15,45
K.R.S,30.78,109.05,170.0,493.0,2019,2,16,46
K.R.S,30.74,109.01,170.0,493.0,2019,2,17,47
K.R.S,30.47,108.74,149.0,3048.0,2019,2,18,48
K.R.S,30.21,108.47,191.0,3087.0,2019,2,19,49
K.R.S,29.95,108.20,186.0,3082.0,2019,2,20,50
K.R.S,29.69,107.93,199.0,3076.0,2019,2,21,51
K.R.S,29.43,107.65,135.0,3070.0,2019,2,22,52
K.R.S,29.11,107.32,142.0,3624.0,2019,2,23,53
K.R.S,28.74,106.92,173.0,3759.0,2019,2,24,54
K.R.S,28.47,106.63,141.0,3753.0,2019,2,25,55
K.R.S,28.15,106.28,135.0,3747.0,2019,2,26,56
K.R.S,27.82,105.93,144.0,3737.0,2019,2,27,57
K.R.S,27.5,105.57,103.0,3731.0,2019,2,28,58
K.R.S,27.18,105.21,99.0,3727.0,2019,3,1,59
K.R.S,26.86,104.85,130.0,3721.0,2019,3,2,60
K.R.S,26.53,104.48,85.0,3715.0,2019,3,3,61
K.R.S,26.19,104.09,68.0,3902.0,2019,3,4,62
K.R.S,25.85,103.70,138.0,3898.0,2019,3,5,63
K.R.S,25.52,103.31,154.0,3892.0,2019,3,6,64
K.R.S,25.18,102.91,71.0,3886.0,2019,3,7,65
K.R.S,24.87,102.54,133.0,3583.0,2019,3,8,66
K.R.S,24.64,102.27,133.0,3617.0,2019,3,9,67
K.R.S,24.61,102.23,113.0,375.0,2019,3,10,68
K.R.S,24.58,102.19,113.0,375.0,2019,3,11,69
K.R.S,24.54,102.15,113.0,375.0,2019,3,12,70
K.R.S,24.52,102.12,210.0,375.0,2019,3,13,71
K.R.S,24.49,102.09,210.0,375.0,2019,3,14,72
K.R.S,24.46,102.05,113.0,375.0,2019,3,15,73
K.R.S,24.43,102.01,113.0,375.0,2019,3,16,74
K.R.S,24.39,101.97,128.0,375.0,2019,3,17,75
K.R.S,24.36,101.93,219.0,374.0,2019,3,18,76
K.R.S,24.33,101.89,129.0,374.0,2019,3,19,77
K.R.S,24.3,101.85,129.0,374.0,2019,3,20,78
K.R.S,23.99,101.48,77.0,3432.0,2019,3,21,79
K.R.S,23.68,101.09,81.0,3624.0,2019,3,22,80
K.R.S,23.34,100.67,122.0,3873.0,2019,3,23,81
K.R.S,23.01,100.25,141.0,3871.0,2019,3,24,82
K.R.S,22.67,99.82,86.0,3867.0,2019,3,25,83
K.R.S,22.34,99.39,139.0,3864.0,2019,3,26,84
K.R.S,22.0,98.95,60.0,3863.0,2019,3,27,85
K.R.S,21.66,98.50,58.0,3861.0,2019,3,28,86
K.R.S,21.32,98.05,57.0,3860.0,2019,3,29,87
K.R.S,20.98,97.59,61.0,3859.0,2019,3,30,88
K.R.S,20.64,97.13,70.0,3857.0,2019,3,31,89
K.R.S,20.31,96.66,59.0,3856.0,2019,4,1,90
K.R.S,19.97,96.19,128.0,3855.0,2019,4,2,91
K.R.S,19.63,95.71,104.0,3853.0,2019,4,3,92
K.R.S,19.29,95.22,62.0,3852.0,2019,4,4,93
K.R.S,18.96,94.73,113.0,3848.0,2019,4,5,94
K.R.S,18.62,94.23,75.0,3843.0,2019,4,6,95
K.R.S,18.28,93.73,129.0,3842.0,2019,4,7,96
K.R.S,17.95,93.22,97.0,3840.0,2019,4,8,97
K.R.S,17.61,92.70,81.0,3839.0,2019,4,9,98
K.R.S,17.58,92.65,102.0,332.0,2019,4,10,99
K.R.S,17.55,92.60,102.0,332.0,2019,4,11,100
K.R.S,17.52,92.55,101.0,331.0,2019,4,12,101
K.R.S,17.48,92.50,101.0,331.0,2019,4,13,102
K.R.S,17.45,92.45,101.0,331.0,2019,4,14,103
K.R.S,17.43,92.41,175.0,331.0,2019,4,15,104
K.R.S,17.4,92.37,175.0,331.0,2019,4,16,105
K.R.S,17.37,92.32,101.0,331.0,2019,4,17,106
K.R.S,17.34,92.27,101.0,331.0,2019,4,18,107
K.R.S,17.31,92.23,181.0,330.0,2019,4,19,108
K.R.S,17.29,92.19,181.0,330.0,2019,4,20,109
K.R.S,17.21,92.07,118.0,1390.0,2019,4,21,110
K.R.S,17.09,91.88,152.0,1390.0,2019,4,22,111
K.R.S,16.9,91.58,152.0,2170.0,2019,4,23,112
K.R.S,16.96,91.68,169.0,3628.0,2019,4,24,113
K.R.S,16.28,90.56,108.0,3622.0,2019,4,25,114
K.R.S,15.96,90.04,116.0,3615.0,2019,4,26,115
K.R.S,15.63,89.48,154.0,3831.0,2019,4,27,116
K.R.S,15.3,88.91,103.0,3823.0,2019,4,28,117
K.R.S,14.98,88.35,109.0,3672.0,2019,4,29,118
K.R.S,14.66,87.79,151.0,3674.0,2019,4,30,119
K.R.S,14.35,87.22,147.0,3669.0,2019,5,1,120
K.R.S,14.03,86.64,153.0,3661.0,2019,5,2,121
K.R.S,13.72,86.05,122.0,3021.0,2019,5,3,122
K.R.S,13.4,85.45,151.0,3021.0,2019,5,4,123
K.R.S,13.09,84.84,156.0,3021.0,2019,5,5,124
K.R.S,12.77,84.21,107.0,3021.0,2019,5,6,125
K.R.S,12.51,83.68,133.0,2415.0,2019,5,7,126
K.R.S,12.3,83.26,164.0,2116.0,2019,5,8,127
K.R.S,12.02,82.69,154.0,2911.0,2019,5,9,128
K.R.S,11.83,82.28,136.0,1971.0,2019,5,10,129
K.R.S,11.8,82.22,143.0,50.0,2019,5,11,130
K.R.S,11.77,82.16,143.0,50.0,2019,5,12,131
K.R.S,11.74,82.10,143.0,50.0,2019,5,13,132
K.R.S,11.8,82.22,143.0,50.0,2019,5,14,133
K.R.S,11.69,82,197.0,50.0,2019,5,15,134
K.R.S,11.67,81.94,149.0,50.0,2019,5,16,135
K.R.S,11.64,81.88,142.0,50.0,2019,5,17,136
K.R.S,11.61,81.82,142.0,50.0,2019,5,18,137
K.R.S,11.58,81.76,141.0,50.0,2019,5,19,138
K.R.S,11.56,81.70,141.0,50.0,2019,5,20,139
K.R.S,11.53,81.65,195.0,50.0,2019,5,21,140
K.R.S,11.51,81.59,140.0,50.0,2019,5,22,141
K.R.S,11.48,81.53,139.0,50.0,2019,5,23,142
K.R.S,11.45,81.47,139.0,50.0,2019,5,24,143
K.R.S,11.43,81.42,193.0,50.0,2019,5,25,144
K.R.S,11.4,81.37,193.0,50.0,2019,5,26,145
K.R.S,11.38,81.31,138.0,50.0,2019,5,27,146
K.R.S,11.35,81.25,137.0,50.0,2019,5,28,147
K.R.S,11.32,81.20,191.0,50.0,2019,5,29,148
K.R.S,11.3,81.14,137.0,50.0,2019,5,30,149
K.R.S,11.27,81.08,136.0,50.0,2019,5,31,150
K.R.S,11.25,81.03,190.0,50.0,2019,6,1,151
K.R.S,11.22,80.97,122.0,345.0,2019,6,2,152
K.R.S,11.19,80.91,121.0,344.0,2019,6,3,153
K.R.S,11.17,80.85,120.0,343.0,2019,6,4,154
K.R.S,11.14,80.79,120.0,343.0,2019,6,5,155
K.R.S,11.11,80.73,119.0,342.0,2019,6,6,156
K.R.S,11.08,80.67,119.0,342.0,2019,6,7,157
K.R.S,11.06,80.62,170.0,342.0,2019,6,8,158
K.R.S,11.04,80.56,117.0,340.0,2019,6,9,159
K.R.S,11.01,80.50,117.0,340.0,2019,6,10,160
K.R.S,10.98,80.44,116.0,339.0,2019,6,11,161
K.R.S,10.95,80.38,116.0,339.0,2019,6,12,162
K.R.S,10.93,80.32,115.0,338.0,2019,6,13,163
K.R.S,10.9,80.26,114.0,337.0,2019,6,14,164
K.R.S,10.87,80.20,113.0,336.0,2019,6,15,165
K.R.S,10.85,80.14,112.0,335.0,2019,6,16,166
K.R.S,10.82,80.08,111.0,334.0,2019,6,17,167
K.R.S,10.8,80.03,156.0,332.0,2019,6,18,168
K.R.S,10.78,79.99,206.0,331.0,2019,6,19,169
K.R.S,10.76,79.95,204.0,325.0,2019,6,20,170
K.R.S,10.74,79.90,153.0,325.0,2019,6,21,171
K.R.S,10.72,79.86,203.0,324.0,2019,6,22,172
K.R.S,10.71,79.82,203.0,324.0,2019,6,23,173
K.R.S,10.69,79.79,253.0,324.0,2019,6,24,174
K.R.S,10.68,79.76,253.0,324.0,2019,6,25,175
K.R.S,10.67,79.74,303.0,324.0,2019,6,26,176
K.R.S,10.66,79.72,303.0,324.0,2019,6,27,177
K.R.S,10.68,79.77,655.0,324.0,2019,6,28,178
K.R.S,10.73,79.88,956.0,324.0,2019,6,29,179
K.R.S,10.78,79.98,907.0,324.0,2019,6,30,180
K.R.S,10.81,80.05,771.0,324.0,2019,7,1,181
K.R.S,10.83,80.10,669.0,332.0,2019,7,2,182
K.R.S,10.85,80.15,659.0,333.0,2019,7,3,183
K.R.S,10.87,80.20,662.0,335.0,2019,7,4,184
K.R.S,10.96,80.40,1441.0,337.0,2019,7,5,185
K.R.S,11.12,80.75,2222.0,341.0,2019,7,6,186
K.R.S,11.49,81.55,4651.0,346.0,2019,7,7,187
K.R.S,12.49,83.65,12039.0,356.0,2019,7,8,188
K.R.S,13.09,84.85,7407.0,365.0,2019,7,9,189
K.R.S,13.74,86.10,7985.0,374.0,2019,7,10,190
K.R.S,14.28,87.10,6698.0,384.0,2019,7,11,191
K.R.S,14.98,88.35,8546.0,390.0,2019,7,12,192
K.R.S,15.47,89.20,6127.0,395.0,2019,7,13,193
K.R.S,15.85,89.85,4902.0,399.0,2019,7,14,194
K.R.S,16.12,90.30,3608.0,401.0,2019,7,15,195
K.R.S,16.33,90.65,2942.0,403.0,2019,7,16,196
K.R.S,16.48,90.90,2578.0,405.0,2019,7,17,197
K.R.S,16.47,90.88,2546.0,2595.0,2019,7,18,198
K.R.S,16.38,90.73,1949.0,2908.0,2019,7,19,199
K.R.S,15.95,90.03,995.0,5810.0,2019,7,20,200
K.R.S,15.31,88.93,336.0,7721.0,2019,7,21,201
K.R.S,14.85,88.12,641.0,5906.0,2019,7,22,202
K.R.S,14.64,87.75,3703.0,6019.0,2019,7,23,203
K.R.S,14.72,87.90,7047.0,6011.0,2019,7,24,204
K.R.S,14.98,88.35,9066.0,6039.0,2019,7,25,205
K.R.S,15.01,88.40,7220.0,6812.0,2019,7,26,206
K.R.S,14.84,88.10,5068.0,6968.0,2019,7,27,207
K.R.S,14.61,87.70,4921.0,7425.0,2019,7,28,208
K.R.S,14.3,87.13,4352.0,7927.0,2019,7,29,209
K.R.S,13.8,86.20,3200.0,8931.0,2019,7,30,210
K.R.S,13.22,85.10,3394.0,9994.0,2019,7,31,211
K.R.S,12.92,84.50,6511.0,9972.0,2019,8,1,212
K.R.S,12.61,83.90,6512.0,9933.0,2019,8,2,213
K.R.S,12.39,83.45,5104.0,7589.0,2019,8,3,214
K.R.S,12.27,83.20,4782.0,8332.0,2019,8,4,215
K.R.S,12.22,83.10,5654.0,6149.0,2019,8,5,216
K.R.S,12.76,84.20,12655.0,6296.0,2019,8,6,217
K.R.S,14.17,86.90,22719.0,6330.0,2019,8,7,218
K.R.S,16.54,91,30774.0,3276.0,2019,8,8,219
K.R.S,48.48,124.10,38844.0,32278.0,2019,8,14,225
K.R.S,49.45,124.80,18768.0,7254.0,2019,8,15,226
K.R.S,49.45,124.80,18500.0,18293.0,2019,8,16,227
K.R.S,49.45,124.80,21954.0,21746.0,2019,8,17,228
K.R.S,49.31,124.70,23489.0,24895.0,2019,8,18,229
K.R.S,49.45,124.80,17279.0,15454.0,2019,8,19,230
K.R.S,49.45,124.80,8543.0,8349.0,2019,8,20,231
K.R.S,49.45,124.80,8543.0,8349.0,2019,8,21,232
K.R.S,49.45,124.80,8443.0,8250.0,2019,8,22,233
K.R.S,49.45,124.80,8443.0,8250.0,2019,8,23,234
K.R.S,49.45,124.80,8493.0,8151.0,2019,8,24,235
K.R.S,49.45,124.80,8342.0,8151.0,2019,8,25,236
K.R.S,49.45,124.80,8105.0,7651.0,2019,8,26,237
K.R.S,49.45,124.80,8193.0,8001.0,2019,8,27,238
K.R.S,49.45,124.80,8840.0,8649.0,2019,8,28,239
K.R.S,49.45,124.80,8840.0,8649.0,2019,8,29,240
K.R.S,49.45,124.80,8740.0,8549.0,2019,8,30,241
K.R.S,49.45,124.80,8740.0,8549.0,2019,8,31,242
K.R.S,49.45,124.80,8776.0,8599.0,2019,9,1,243
K.R.S,49.45,124.80,8808.0,8599.0,2019,9,2,244
K.R.S,49.45,124.80,8808.0,8599.0,2019,9,3,245
K.R.S,49.45,124.80,12285.0,12076.0,2019,9,4,246
K.R.S,49.45,124.80,18018.0,17809.0,2019,9,5,247
K.R.S,49.45,124.80,44727.0,44518.0,2019,9,6,248
K.R.S,49.45,124.80,41964.0,41755.0,2019,9,8,250
K.R.S,49.45,124.80,45648.0,45439.0,2019,9,9,251
K.R.S,49.45,124.80,45648.0,45439.0,2019,9,10,252
K.R.S,49.45,124.80,41400.0,41191.0,2019,9,11,253
K.R.S,49.45,124.80,20574.0,20365.0,2019,9,12,254
K.R.S,49.45,124.80,14434.0,14225.0,2019,9,13,255
K.R.S,49.45,124.80,14434.0,14225.0,2019,9,14,256
K.R.S,49.45,124.80,14434.0,14225.0,2019,9,15,257
K.R.S,49.45,124.80,14334.0,14125.0,2019,9,16,258
K.R.S,49.45,124.80,9269.0,9060.0,2019,9,17,259
K.R.S,49.45,124.80,8808.0,8599.0,2019,9,18,260
K.R.S,49.45,124.80,8808.0,8599.0,2019,9,19,261
K.R.S,49.45,124.80,8858.0,8649.0,2019,9,20,262
K.R.S,49.45,124.80,8908.0,8699.0,2019,9,21,263
K.R.S,49.45,124.80,8908.0,8699.0,2019,9,22,264
K.R.S,49.45,124.80,8858.0,8649.0,2019,9,23,265
K.R.S,49.45,124.80,8808.0,8599.0,2019,9,24,266
K.R.S,49.45,124.80,11809.0,11599.0,2019,9,25,267
K.R.S,49.45,124.80,13437.0,13229.0,2019,9,26,268
K.R.S,49.45,124.80,11471.0,11263.0,2019,9,27,269
K.R.S,49.45,124.80,8708.0,8500.0,2019,9,28,270
K.R.S,49.45,124.80,8708.0,8500.0,2019,9,29,271
K.R.S,49.45,124.80,6866.0,6658.0,2019,9,30,272
K.R.S,49.45,124.80,6866.0,6658.0,2019,10,1,273
K.R.S,49.45,124.80,5172.0,4816.0,2019,10,2,274
K.R.S,49.45,124.80,5172.0,4915.0,2019,10,3,275
K.R.S,49.45,124.80,4675.0,4417.0,2019,10,4,276
K.R.S,49.45,124.80,3832.0,3575.0,2019,10,5,277
K.R.S,49.45,124.80,3832.0,3575.0,2019,10,6,278
K.R.S,49.45,124.80,3089.0,2832.0,2019,10,7,279
K.R.S,49.45,124.80,3063.0,2807.0,2019,10,8,280
K.R.S,49.45,124.80,5483.0,5227.0,2019,10,9,281
K.R.S,49.45,124.80,7903.0,7647.0,2019,10,10,282
K.R.S,49.45,124.80,5483.0,5227.0,2019,10,11,283
K.R.S,49.45,124.80,3063.0,2807.0,2019,10,12,284
K.R.S,49.45,124.80,4349.0,4093.0,2019,10,13,285
K.R.S,49.45,124.80,4623.0,4367.0,2019,10,14,286
K.R.S,49.45,124.80,4623.0,4367.0,2019,10,15,287
K.R.S,49.45,124.80,8253.0,7997.0,2019,10,16,288
K.R.S,49.45,124.80,24660.0,24404.0,2019,10,17,289
K.R.S,49.45,124.80,16481.0,16225.0,2019,10,18,290
K.R.S,49.45,124.80,8556.0,8300.0,2019,10,19,291
K.R.S,49.45,124.80,8556.0,8300.0,2019,10,20,292
K.R.S,49.45,124.80,8307.0,8051.0,2019,10,21,293
K.R.S,49.45,124.80,7527.0,7271.0,2019,10,22,294
K.R.S,49.45,124.80,19416.0,19160.0,2019,10,23,295
K.R.S,49.45,124.80,24024.0,23768.0,2019,10,24,296
K.R.S,49.45,124.80,10431.0,10175.0,2019,10,25,297
K.R.S,49.45,124.80,6747.0,6491.0,2019,10,26,298
K.R.S,49.45,124.80,10382.0,10125.0,2019,10,27,299
K.R.S,49.45,124.80,14066.0,13809.0,2019,10,28,300
K.R.S,49.45,124.80,14066.0,13809.0,2019,10,29,301
K.R.S,49.45,124.80,9487.0,9229.0,2019,10,30,302
K.R.S,49.45,124.80,8062.0,7806.0,2019,10,31,303
K.R.S,49.45,124.80,7816.0,7560.0,2019,11,1,304
K.R.S,49.45,124.80,7768.0,7560.0,2019,11,2,305
K.R.S,49.45,124.80,7768.0,7560.0,2019,11,3,306
K.R.S,49.45,124.80,7818.0,7610.0,2019,11,4,307
K.R.S,49.45,124.80,7868.0,7660.0,2019,11,5,308
K.R.S,49.45,124.80,7868.0,7660.0,2019,11,6,309
K.R.S,49.45,124.80,6026.0,5818.0,2019,11,7,310
K.R.S,49.45,124.80,6026.0,5818.0,2019,11,8,311
K.R.S,49.45,124.80,5976.0,5768.0,2019,11,9,312
K.R.S,49.45,124.80,10766.0,10558.0,2019,11,10,313
K.R.S,49.45,124.80,10766.0,10558.0,2019,11,11,314
K.R.S,49.45,124.80,5926.0,5718.0,2019,11,12,315
K.R.S,49.45,124.80,5926.0,5718.0,2019,11,13,316
K.R.S,49.45,124.80,5976.0,5768.0,2019,11,14,317
K.R.S,49.45,124.80,6026.0,5818.0,2019,11,15,318
K.R.S,49.45,124.80,6026.0,5818.0,2019,11,16,319
K.R.S,49.45,124.80,5976.0,5768.0,2019,11,17,320
K.R.S,49.45,124.80,5926.0,5718.0,2019,11,18,321
K.R.S,49.45,124.80,5926.0,5718.0,2019,11,19,322
K.R.S,49.41,124.77,4597.0,4873.0,2019,11,20,323
K.R.S,49.31,124.70,3951.0,4873.0,2019,11,21,324
K.R.S,49.19,124.61,3628.0,4873.0,2019,11,22,325
K.R.S,49.05,124.51,3467.0,4873.0,2019,11,23,326
K.R.S,48.88,124.39,3143.0,4872.0,2019,11,24,327
K.R.S,48.74,124.29,3466.0,4872.0,2019,11,25,328
K.R.S,48.54,124.15,2820.0,4872.0,2019,11,26,329
K.R.S,48.36,124.02,2981.0,4872.0,2019,11,27,330
K.R.S,48.23,123.92,3446.0,4829.0,2019,11,28,331
K.R.S,48.09,123.82,3437.0,4815.0,2019,11,29,332
K.R.S,47.94,123.71,3279.0,4815.0,2019,11,30,333
K.R.S,47.8,123.61,3422.0,4815.0,2019,12,1,334
K.R.S,47.69,123.53,3754.0,4815.0,2019,12,2,335
K.R.S,47.64,123.49,2337.0,4803.0,2019,12,3,336
K.R.S,47.64,123.49,4969.0,4765.0,2019,12,4,337
K.R.S,47.61,123.47,4653.0,4765.0,2019,12,5,338
K.R.S,47.53,123.41,4019.0,4764.0,2019,12,6,339
K.R.S,47.38,123.30,3228.0,4764.0,2019,12,7,340
K.R.S,47.24,123.20,3387.0,4764.0,2019,12,8,341
K.R.S,47.11,123.10,3387.0,4764.0,2019,12,9,342
K.R.S,46.94,122.98,3065.0,4752.0,2019,12,10,343
K.R.S,46.77,122.85,2900.0,4713.0,2019,12,11,344
K.R.S,46.59,122.72,2900.0,4712.0,2019,12,12,345
K.R.S,46.42,122.59,2900.0,4712.0,2019,12,13,346
K.R.S,46.25,122.46,2888.0,4701.0,2019,12,14,347
K.R.S,46.11,122.36,3318.0,4666.0,2019,12,15,348
K.R.S,46.01,122.28,3627.0,4666.0,2019,12,16,349
K.R.S,45.86,122.17,3163.0,4666.0,2019,12,17,350
K.R.S,45.73,122.07,3318.0,4666.0,2019,12,18,351
K.R.S,45.61,121.98,3469.0,4656.0,2019,12,19,352
K.R.S,45.5,121.90,3235.0,4268.0,2019,12,20,353
K.R.S,45.41,121.83,3237.0,4119.0,2019,12,21,354
K.R.S,40.93,121.77,3388.0,4118.0,2019,12,22,355
K.R.S,40.86,121.72,3540.0,4118.0,2019,12,23,356
K.R.S,45.17,121.70,3237.0,4118.0,2019,12,24,357
K.R.S,45.11,121.60,3049.0,3627.0,2019,12,25,358
K.R.S,45.04,121.60,3049.0,3627.0,2019,12,26,359
K.R.S,44.98,121.50,3049.0,3627.0,2019,12,27,360
K.R.S,45.02,121.50,2043.0,1408.0,2019,12,28,361
K.R.S,45.07,121.60,1994.0,1208.0,2019,12,29,362
K.R.S,45.12,121.60,1994.0,1208.0,2019,12,30,363
K.R.S,45.16,121.60,1843.0,1208.0,2019,12,31,364
K.R.S,45.16,121.64,1388.0,1208.0,2020,1,1,0
K.R.S,45.16,121.64,1404.0,1208.0,2020,1,2,1
K.R.S,45.13,121.62,1101.0,1208.0,2020,1,3,2
K.R.S,45.08,121.58,798.0,1208.0,2020,1,4,3
K.R.S,45.03,121.54,798.0,1208.0,2020,1,5,4
K.R.S,44.96,121.49,636.0,1198.0,2020,1,6,5
K.R.S,44.9,121.44,606.0,1168.0,2020,1,7,6
K.R.S,44.82,121.38,454.0,1167.0,2020,1,8,7
K.R.S,44.74,121.32,454.0,1167.0,2020,1,9,8
K.R.S,44.66,121.26,454.0,1167.0,2020,1,10,9
K.R.S,44.6,121.21,605.0,1167.0,2020,1,11,10
K.R.S,44.53,121.16,605.0,1167.0,2020,1,12,11
K.R.S,44.45,121.10,454.0,1167.0,2020,1,13,12
K.R.S,44.29,120.97,372.0,2137.0,2020,1,14,13
K.R.S,43.9,120.67,285.0,4538.0,2020,1,15,14
K.R.S,43.52,120.37,274.0,4527.0,2020,1,16,15
K.R.S,43.14,120.08,430.0,4550.0,2020,1,17,16
K.R.S,42.78,119.79,418.0,4473.0,2020,1,18,17
K.R.S,42.43,119.51,328.0,4213.0,2020,1,19,18
K.R.S,42.1,119.25,344.0,3940.0,2020,1,20,19
K.R.S,41.79,119,332.0,3781.0,2020,1,21,20
K.R.S,41.51,118.77,617.0,3708.0,2020,1,22,21
K.R.S,41.24,118.55,750.0,3700.0,2020,1,23,22
K.R.S,40.95,118.31,648.0,3881.0,2020,1,24,23
K.R.S,40.65,118.07,641.0,3874.0,2020,1,25,24
K.R.S,40.35,117.82,531.0,3851.0,2020,1,26,25
K.R.S,40.06,117.58,682.0,3843.0,2020,1,27,26
K.R.S,39.78,117.34,554.0,3715.0,2020,1,28,27
K.R.S,39.5,117.11,686.0,3708.0,2020,1,29,28
K.R.S,39.22,116.87,567.0,3690.0,2020,1,30,29
K.R.S,38.92,116.62,456.0,3682.0,2020,1,31,30
K.R.S,38.64,116.38,585.0,3676.0,2020,2,1,31
K.R.S,38.48,116.24,524.0,2259.0,2020,2,2,32
K.R.S,38.43,116.20,476.0,857.0,2020,2,3,33
K.R.S,38.39,116.16,476.0,857.0,2020,2,4,34
K.R.S,38.35,116.13,612.0,857.0,2020,2,5,35
K.R.S,38.32,116.10,612.0,857.0,2020,2,6,36
K.R.S,38.27,116.06,476.0,857.0,2020,2,7,37
K.R.S,38.22,116.02,476.0,857.0,2020,2,8,38
K.R.S,38.18,115.98,472.0,847.0,2020,2,9,39
K.R.S,38.14,115.95,597.0,836.0,2020,2,10,40
K.R.S,38.11,115.92,597.0,836.0,2020,2,11,41
K.R.S,38.06,115.88,464.0,836.0,2020,2,12,42
K.R.S,38.02,115.84,464.0,836.0,2020,2,13,43
K.R.S,37.76,115.62,434.0,3188.0,2020,2,14,44
K.R.S,37.49,115.38,610.0,3628.0,2020,2,15,45
K.R.S,37.21,115.14,599.0,3617.0,2020,2,16,46
K.R.S,36.94,114.90,616.0,3607.0,2020,2,17,47
K.R.S,36.67,114.66,460.0,3410.0,2020,2,18,48
K.R.S,36.41,114.42,450.0,3400.0,2020,2,19,49
K.R.S,36.14,114.18,439.0,3389.0,2020,2,20,50
K.R.S,35.87,113.94,447.0,3379.0,2020,2,21,51
K.R.S,35.61,113.70,486.0,3368.0,2020,2,22,52
K.R.S,35.34,113.45,352.0,3360.0,2020,2,23,53
K.R.S,35.05,113.19,217.0,3352.0,2020,2,24,54
K.R.S,34.77,112.93,227.0,3342.0,2020,2,25,55
K.R.S,34.39,112.57,314.0,4610.0,2020,2,26,56
K.R.S,33.89,112.10,217.0,5871.0,2020,2,27,57
K.R.S,33.38,111.62,166.0,5838.0,2020,2,28,58
K.R.S,33.07,111.32,248.0,3721.0,2020,2,29,365
K.R.S,32.79,111.05,172.0,3283.0,2020,3,1,59
K.R.S,32.72,110.98,631.0,1326.0,2020,3,2,60
K.R.S,32.74,111,912.0,524.0,2020,3,3,61
K.R.S,32.74,111,684.0,531.0,2020,3,4,62
K.R.S,32.7,110.96,205.0,524.0,2020,3,5,63
K.R.S,32.65,110.91,80.0,516.0,2020,3,6,64
K.R.S,32.59,110.86,80.0,516.0,2020,3,7,65
K.R.S,32.54,110.81,80.0,516.0,2020,3,8,66
K.R.S,32.48,110.75,162.0,716.0,2020,3,9,67
K.R.S,32.42,110.69,161.0,715.0,2020,3,10,68
K.R.S,32.36,110.63,161.0,715.0,2020,3,11,69
K.R.S,32.3,110.57,161.0,715.0,2020,3,12,70
K.R.S,32.25,110.52,279.0,715.0,2020,3,13,71
K.R.S,32.19,110.46,154.0,708.0,2020,3,14,72
K.R.S,32.0,110.28,214.0,2181.0,2020,3,15,73
K.R.S,31.72,110,315.0,3460.0,2020,3,16,74
K.R.S,31.41,109.69,248.0,3652.0,2020,3,17,75
K.R.S,31.08,109.36,197.0,3831.0,2020,3,18,76
