DISTRICTS,RAINFALL,YEAR,MONTH,DEPARTURE,SEASON
MYSURU,66.4,2009,10,-54.0,WINTER
BIDAR,103.7,2009,10,26.0,WINTER
BIJAPUR,253.8,2009,10,154.0,WINTER
TUMKUR,68.6,2009,10,-53.0,WINTER
HAVERI,107.8,2009,10,-6.0,WINTER
DHARWAD,107.3,2009,10,-4.0,WINTER
CHITRADURGA,99.4,2009,10,-7.0,WINTER
HASSAN,57.9,2009,10,-63.0,WINTER
MANDYA,102.0,2010,10,-35.0,WINTER
CHITRADURGA,93.3,2010,10,-12.0,WINTER
UTTAR KANNADA,261.8,2010,10,86.0,WINTER
KOPPAL,45.6,2010,10,-52.0,WINTER
RAMANAGARA,108.9,2010,10,-35.0,WINTER
UDUPI,492.1,2010,10,116.0,WINTER
GULBARGA,87.6,2010,10,-15.0,WINTER
CHIKKAMAGALURU,201.1,2010,10,35.0,WINTER
KODAGU,221.8,2010,10,26.0,WINTER
BELLARY,98.6,2010,10,-14.0,WINTER
HASSAN,206.9,2010,10,33.0,WINTER
BIJAPUR,83.0,2010,10,-17.0,WINTER
BANGALORE URBAN,95.8,2010,10,-34.0,WINTER
CHAMARAJANAGAR,139.7,2010,10,-9.0,WINTER
TUMKUR,118.0,2010,10,-19.0,WINTER
BELGAUM,115.4,2010,10,7.0,WINTER
DHARWAD,116.0,2010,10,3.0,WINTER
DAVANGERE,142.9,2010,10,26.0,WINTER
SHIMOGA,182.2,2010,10,53.0,WINTER
MYSURU,145.9,2010,10,1.0,WINTER
BIDAR,71.4,2010,10,-13.0,WINTER
CHIKBALLAPURA,71.9,2010,10,-51.0,WINTER
BANGALORE RURAL,86.1,2010,10,-47.0,WINTER
KOLAR,40.8,2010,10,-72.0,WINTER
RAICHUR,54.9,2010,10,-49.0,WINTER
DAKSHIN KANNADA,422.2,2010,10,90.0,WINTER
BAGALKOTE,58.3,2010,10,-43.0,WINTER
GADAG,78.5,2010,10,-29.0,WINTER
HAVERI,118.8,2010,10,4.0,WINTER
YADGIR,52.5,2011,10,-57.0,WINTER
MYSURU,204.8,2011,10,34.0,WINTER
BIDAR,33.6,2011,10,-64.0,WINTER
KODAGU,220.3,2011,10,9.0,WINTER
SHIMOGA,149.3,2011,10,9.0,WINTER
CHAMARAJANAGAR,136.0,2011,10,-14.0,WINTER
CHIKKAMAGALURU,205.2,2011,10,23.0,WINTER
BANGALORE URBAN,170.8,2011,10,7.0,WINTER
BANGALORE RURAL,130.2,2011,10,-24.0,WINTER
MANDYA,192.6,2011,10,26.0,WINTER
HAVERI,132.2,2011,10,11.0,WINTER
BELLARY,69.0,2011,10,-41.0,WINTER
RAICHUR,37.2,2011,10,-66.0,WINTER
BELGAUM,138.7,2011,10,19.0,WINTER
GULBARGA,60.5,2011,10,-43.0,WINTER
KOLAR,146.5,2011,10,-1.0,WINTER
DHARWAD,167.1,2011,10,39.0,WINTER
TUMKUR,133.7,2011,10,-10.0,WINTER
KOPPAL,40.4,2011,10,-63.0,WINTER
UDUPI,205.2,2011,10,-8.0,WINTER
CHIKBALLAPURA,162.0,2011,10,3.0,WINTER
BAGALKOTE,90.4,2011,10,-20.0,WINTER
GADAG,68.7,2011,10,-43.0,WINTER
CHITRADURGA,115.9,2011,10,0.0,WINTER
DAVANGERE,92.0,2011,10,-26.0,WINTER
BIJAPUR,45.2,2011,10,-60.0,WINTER
HASSAN,187.8,2011,10,20.0,WINTER
RAMANAGARA,202.6,2011,10,16.0,WINTER
DAKSHIN KANNADA,272.0,2011,10,15.0,WINTER
UTTAR KANNADA,109.2,2011,10,-30.0,WINTER
CHIKKAMAGALURU,57.6,2012,10,-66.0,WINTER
BANGALORE URBAN,60.0,2012,10,-62.0,WINTER
KOPPAL,67.7,2012,10,-37.0,WINTER
HASSAN,33.9,2012,10,-78.0,WINTER
UDUPI,135.1,2012,10,-40.0,WINTER
BANGALORE RURAL,79.6,2012,10,-54.0,WINTER
KOLAR,120.8,2012,10,-18.0,WINTER
DAVANGERE,29.1,2012,10,-77.0,WINTER
HAVERI,53.2,2012,10,-55.0,WINTER
CHITRADURGA,35.0,2012,10,-70.0,WINTER
SHIMOGA,54.6,2012,10,-60.0,WINTER
BIDAR,101.5,2012,10,9.0,WINTER
BAGALKOTE,93.6,2012,10,-17.0,WINTER
YADGIR,86.8,2012,10,-30.0,WINTER
TUMKUR,38.0,2012,10,-74.0,WINTER
RAMANAGARA,89.0,2012,10,-49.0,WINTER
CHIKBALLAPURA,73.3,2012,10,-53.0,WINTER
GULBARGA,108.7,2012,10,3.0,WINTER
UTTAR KANNADA,144.1,2012,10,-7.0,WINTER
BELLARY,38.3,2012,10,-67.0,WINTER
BELGAUM,92.4,2012,10,-21.0,WINTER
DHARWAD,65.3,2012,10,-46.0,WINTER
MANDYA,132.1,2012,10,-14.0,WINTER
MYSURU,88.5,2012,10,-42.0,WINTER
DAKSHIN KANNADA,150.2,2012,10,-37.0,WINTER
RAICHUR,45.2,2012,10,-59.0,WINTER
CHAMARAJANAGAR,138.2,2012,10,-12.0,WINTER
KODAGU,98.2,2012,10,-51.0,WINTER
BIJAPUR,123.8,2012,10,11.0,WINTER
GADAG,41.7,2012,10,-66.0,WINTER
DHARWAD,69.2,2013,10,-43.0,WINTER
MYSURU,123.8,2013,10,-19.0,WINTER
GULBARGA,74.8,2013,10,-29.0,WINTER
BELGAUM,76.6,2013,10,-34.0,WINTER
SHIMOGA,136.0,2013,10,-1.0,WINTER
BAGALKOTE,126.2,2013,10,12.0,WINTER
BELLARY,122.3,2013,10,5.0,WINTER
CHAMARAJANAGAR,108.3,2013,10,-31.0,WINTER
GADAG,80.9,2013,10,-33.0,WINTER
DAKSHIN KANNADA,288.3,2013,10,22.0,WINTER
BIJAPUR,94.8,2013,10,-15.0,WINTER
BANGALORE RURAL,130.7,2013,10,-24.0,WINTER
HASSAN,82.3,2013,10,-47.0,WINTER
KOLAR,151.7,2013,10,2.0,WINTER
YADGIR,135.9,2013,10,10.0,WINTER
RAMANAGARA,88.0,2013,10,-49.0,WINTER
RAICHUR,123.6,2013,10,12.0,WINTER
HAVERI,69.8,2013,10,-41.0,WINTER
MANDYA,95.5,2013,10,-38.0,WINTER
UDUPI,292.1,2013,10,31.0,WINTER
BANGALORE URBAN,95.5,2013,10,-40.0,WINTER
CHIKKAMAGALURU,72.6,2013,10,-57.0,WINTER
KOPPAL,162.2,2013,10,50.0,WINTER
TUMKUR,95.4,2013,10,-36.0,WINTER
CHITRADURGA,55.5,2013,10,-52.0,WINTER
BIDAR,114.2,2013,10,22.0,WINTER
KODAGU,159.7,2013,10,-21.0,WINTER
BELAGAVI,76.6,2013,10,-34.0,WINTER
UTTAR KANNADA,195.7,2013,10,26.0,WINTER
CHIKBALLAPURA,130.4,2013,10,-17.0,WINTER
DAVANGERE,70.6,2013,10,-43.0,WINTER
MANDYA,184.9,2014,10,21.0,WINTER
BIJAPUR,51.6,2014,10,-54.0,WINTER
SHIMOGA,127.2,2014,10,-7.0,WINTER
KODAGU,108.2,2014,10,-46.0,WINTER
DAVANGERE,169.4,2014,10,36.0,WINTER
MYSURU,146.8,2014,10,-4.0,WINTER
DAKSHIN KANNADA,254.4,2014,10,7.0,WINTER
HAVERI,144.7,2014,10,22.0,WINTER
UTTAR KANNADA,148.1,2014,10,-5.0,WINTER
YADGIR,62.5,2014,10,-49.0,WINTER
BAGALKOTE,80.8,2014,10,-28.0,WINTER
KOLAR,125.5,2014,10,-15.0,WINTER
CHIKBALLAPURA,88.6,2014,10,-43.0,WINTER
BANGALORE URBAN,247.3,2014,10,55.0,WINTER
RAMANAGARA,189.2,2014,10,9.0,WINTER
BIDAR,24.3,2014,10,-74.0,WINTER
CHITRADURGA,177.5,2014,10,52.0,WINTER
BELAGAVI,125.7,2014,10,8.0,WINTER
DHARWAD,107.3,2014,10,-11.0,WINTER
GADAG,99.0,2014,10,-18.0,WINTER
KOPPAL,97.3,2014,10,-10.0,WINTER
GULBARGA,38.3,2014,10,-64.0,WINTER
TUMKUR,172.1,2014,10,16.0,WINTER
BANGALORE RURAL,267.2,2014,10,56.0,WINTER
HASSAN,137.2,2014,10,-12.0,WINTER
CHIKKAMAGALURU,149.4,2014,10,-11.0,WINTER
BELGAUM,125.7,2014,10,8.0,WINTER
CHAMARAJANAGAR,172.2,2014,10,9.0,WINTER
BELLARY,102.5,2014,10,-12.0,WINTER
RAICHUR,61.5,2014,10,-44.0,WINTER
UDUPI,251.6,2014,10,12.0,WINTER
HASSAN,74.4,2015,10,-52.0,WINTER
KODAGU,124.9,2015,10,-38.0,WINTER
MANDYA,97.9,2015,10,-36.0,WINTER
DHARWAD,93.3,2015,10,-23.0,WINTER
DAKSHIN KANNADA,252.1,2015,10,6.0,WINTER
CHIKKAMAGALURU,139.1,2015,10,-17.0,WINTER
BANGALORE RURAL,78.8,2015,10,-54.0,WINTER
GADAG,84.1,2015,10,-31.0,WINTER
RAICHUR,57.9,2015,10,-48.0,WINTER
DAVANGERE,89.4,2015,10,-28.0,WINTER
UTTAR KANNADA,105.0,2015,10,-32.0,WINTER
BELGAUM,81.6,2015,10,-30.0,WINTER
CHIKBALLAPURA,105.7,2015,10,-33.0,WINTER
CHAMARAJANAGAR,109.2,2015,10,-31.0,WINTER
BAGALKOTE,68.4,2015,10,-39.0,WINTER
CHITRADURGA,120.3,2015,10,3.0,WINTER
SHIMOGA,89.7,2015,10,-35.0,WINTER
UDUPI,214.9,2015,10,-4.0,WINTER
BELAGAVI,81.6,2015,10,-30.0,WINTER
HAVERI,99.0,2015,10,-17.0,WINTER
BIJAPUR,61.7,2015,10,-45.0,WINTER
MYSURU,93.9,2015,10,-38.0,WINTER
BIDAR,51.9,2015,10,-44.0,WINTER
YADGIR,32.7,2015,10,-73.0,WINTER
BELLARY,91.0,2015,10,-22.0,WINTER
KOPPAL,35.6,2015,10,-67.0,WINTER
BANGALORE URBAN,109.4,2015,10,-32.0,WINTER
RAMANAGARA,81.1,2015,10,-53.0,WINTER
KOLAR,101.2,2015,10,-32.0,WINTER
TUMKUR,136.9,2015,10,-8.0,WINTER
RAICHUR,16.2,2016,10,-85.0,WINTER
KODAGU,45.2,2016,10,-78.0,WINTER
TUMKUR,14.0,2016,10,-91.0,WINTER
CHIKBALLAPURA,4.7,2016,10,-97.0,WINTER
KALABURGI,36.2,2016,10,-66.0,WINTER
CHAMARAJANAGAR,13.0,2016,10,-92.0,WINTER
BIDAR,137.8,2016,10,47.0,WINTER
HASSAN,13.6,2016,10,-91.0,WINTER
KOPPAL,27.7,2016,10,-74.0,WINTER
VIJAYAPURA,20.0,2016,10,-82.0,WINTER
UTTAR KANNADA,89.8,2016,10,-42.0,WINTER
BELLARY,11.4,2016,10,-90.0,WINTER
RAMANAGARA,49.9,2016,10,-71.0,WINTER
BELAGAVI,18.7,2016,10,-84.0,WINTER
CHITRADURGA,18.1,2016,10,-84.0,WINTER
SHIMOGA,38.1,2016,10,-72.0,WINTER
DAVANGERE,15.7,2016,10,-87.0,WINTER
BANGALORE URBAN,31.7,2016,10,-80.0,WINTER
DHARWAD,27.2,2016,10,-77.0,WINTER
UDUPI,83.8,2016,10,-63.0,WINTER
MYSURU,14.7,2016,10,-90.0,WINTER
BAGALKOTE,13.6,2016,10,-88.0,WINTER
MANDYA,33.2,2016,10,-78.0,WINTER
BANGALORE RURAL,51.6,2016,10,-70.0,WINTER
CHIKKAMAGALURU,23.5,2016,10,-86.0,WINTER
GADAG,3.2,2016,10,-97.0,WINTER
YADGIR,18.2,2016,10,-85.0,WINTER
HAVERI,8.4,2016,10,-93.0,WINTER
KOLAR,14.4,2016,10,-90.0,WINTER
BELGAUM,18.7,2016,10,-84.0,WINTER
DAKSHIN KANNADA,46.2,2016,10,-80.0,WINTER
RAICHUR,200.3,2017,10,81.0,WINTER
MANDYA,158.0,2017,10,3.0,WINTER
BANGALORE URBAN,259.7,2017,10,63.0,WINTER
CHIKBALLAPURA,284.9,2017,10,82.0,WINTER
CHAMARAJANAGAR,180.5,2017,10,14.0,WINTER
MYSURU,106.8,2017,10,-30.0,WINTER
DHARWAD,87.6,2017,10,-27.0,WINTER
BAGALKOTE,145.8,2017,10,29.0,WINTER
RAMANAGARA,229.4,2017,10,32.0,WINTER
UDUPI,301.5,2017,10,35.0,WINTER
BANGALORE RURAL,335.0,2017,10,95.0,WINTER
BELLARY,168.5,2017,10,45.0,WINTER
KOLAR,365.7,2017,10,147.0,WINTER
KOPPAL,165.7,2017,10,53.0,WINTER
DAKSHIN KANNADA,194.9,2017,10,-18.0,WINTER
KALABURGI,148.1,2017,10,41.0,WINTER
DAVANGERE,193.6,2017,10,56.0,WINTER
UTTAR KANNADA,140.8,2017,10,-9.0,WINTER
CHIKKAMAGALURU,112.4,2017,10,-33.0,WINTER
KODAGU,90.2,2017,10,-55.0,WINTER
TUMKUR,235.2,2017,10,58.0,WINTER
BIDAR,136.8,2017,10,46.0,WINTER
SHIMOGA,80.5,2017,10,-41.0,WINTER
BELAGAVI,126.9,2017,10,9.0,WINTER
HAVERI,169.4,2017,10,42.0,WINTER
GADAG,121.6,2017,10,0.0,WINTER
HASSAN,108.3,2017,10,-31.0,WINTER
YADGIR,173.4,2017,10,41.0,WINTER
VIJAYAPURA,152.9,2017,10,37.0,WINTER
CHITRADURGA,194.3,2017,10,67.0,WINTER
KOLAR,75.0,2018,10,-49.0,WINTER
KALABURGI,40.9,2018,10,-61.0,WINTER
CHAMARAJANAGAR,87.3,2018,10,-45.0,WINTER
UTTAR KANNADA,92.5,2018,10,-40.0,WINTER
UDUPI,163.5,2018,10,-27.0,WINTER
BELLARY,67.0,2018,10,-42.0,WINTER
BAGALKOTE,26.9,2018,10,-76.0,WINTER
KODAGU,174.8,2018,10,-13.0,WINTER
DAVANGERE,87.9,2018,10,-29.0,WINTER
GADAG,36.7,2018,10,-70.0,WINTER
MYSURU,151.8,2018,10,0.0,WINTER
YADGIR,22.5,2018,10,-82.0,WINTER
CHITRADURGA,95.9,2018,10,-18.0,WINTER
DAKSHIN KANNADA,262.9,2018,10,11.0,WINTER
HAVERI,108.0,2018,10,-9.0,WINTER
TUMKUR,93.9,2018,10,-37.0,WINTER
BELAGAVI,39.3,2018,10,-66.0,WINTER
HASSAN,109.0,2018,10,-30.0,WINTER
VIJAYAPURA,22.8,2018,10,-80.0,WINTER
CHIKBALLAPURA,51.1,2018,10,-67.0,WINTER
BANGALORE URBAN,86.3,2018,10,-46.0,WINTER
KOPPAL,54.2,2018,10,-50.0,WINTER
MANDYA,130.4,2018,10,-15.0,WINTER
CHIKKAMAGALURU,111.2,2018,10,-34.0,WINTER
RAMANAGARA,81.4,2018,10,-53.0,WINTER
BANGALORE RURAL,127.2,2018,10,-26.0,WINTER
BIDAR,12.6,2018,10,-87.0,WINTER
DHARWAD,51.2,2018,10,-58.0,WINTER
SHIMOGA,66.9,2018,10,-51.0,WINTER
RAICHUR,42.2,2018,10,-62.0,WINTER
CHIKKAMAGALURU,404.9,2019,10,163.0,WINTER
HASSAN,263.3,2019,10,71.0,WINTER
KODAGU,312.8,2019,10,51.0,WINTER
MYSURU,180.2,2019,10,25.0,WINTER
MYSURU,97.1,2020,10,-33.0,WINTER
HASSAN,155.4,2020,10,1.0,WINTER
KODAGU,178.7,2020,10,-14.0,WINTER
CHIKKAMAGALURU,161.2,2020,10,5.0,WINTER
BIJAPUR,19.0,2008,11,-23.0,WINTER
CHAMARAJANAGAR,44.3,2008,11,-29.0,WINTER
RAICHUR,25.1,2008,11,8.0,WINTER
KODAGU,10.1,2008,11,-85.0,WINTER
DHARWAD,82.7,2008,11,105.0,WINTER
BANGALORE RURAL,25.2,2008,11,-55.0,WINTER
CHIKKAMAGALURU,17.3,2008,11,-66.0,WINTER
KOLAR,37.7,2008,11,-37.0,WINTER
BELGAUM,31.3,2008,11,-8.0,WINTER
DAVANGERE,34.6,2008,11,-15.0,WINTER
HASSAN,24.6,2008,11,-57.0,WINTER
MANDYA,14.0,2008,11,-73.0,WINTER
KOPPAL,34.6,2008,11,41.0,WINTER
BIDAR,0.7,2008,11,-97.0,WINTER
UDUPI,20.8,2008,11,-76.0,WINTER
CHITRADURGA,15.0,2008,11,-55.0,WINTER
HAVERI,24.6,2008,11,-40.0,WINTER
GADAG,98.0,2008,11,212.0,WINTER
TUMKUR,26.7,2008,11,-44.0,WINTER
GULBARGA,16.3,2008,11,-25.0,WINTER
UTTAR KANNADA,8.4,2008,11,-83.0,WINTER
MYSURU,9.5,2008,11,-82.0,WINTER
BANGALORE URBAN,47.6,2008,11,19.0,WINTER
DAKSHIN KANNADA,23.7,2008,11,-71.0,WINTER
BELLARY,29.6,2008,11,1.0,WINTER
SHIMOGA,7.7,2008,11,-80.0,WINTER
BAGALKOTE,27.2,2008,11,-2.0,WINTER
TUMKUR,45.6,2009,11,-5.0,WINTER
KODAGU,161.2,2009,11,138.0,WINTER
SHIMOGA,84.9,2009,11,126.0,WINTER
KOLAR,66.5,2009,11,12.0,WINTER
HASSAN,56.9,2009,11,-1.0,WINTER
BANGALORE RURAL,31.3,2009,11,-44.0,WINTER
CHIKKAMAGALURU,93.4,2009,11,85.0,WINTER
GULBARGA,38.8,2009,11,79.0,WINTER
BIJAPUR,33.5,2009,11,36.0,WINTER
GADAG,44.7,2009,11,42.0,WINTER
DAVANGERE,39.4,2009,11,-3.0,WINTER
KOPPAL,73.4,2009,11,198.0,WINTER
BIDAR,23.5,2009,11,15.0,WINTER
CHAMARAJANAGAR,106.4,2009,11,71.0,WINTER
BANGALORE URBAN,66.8,2009,11,67.0,WINTER
RAICHUR,61.6,2009,11,164.0,WINTER
BAGALKOTE,28.8,2009,11,4.0,WINTER
BELLARY,68.0,2009,11,132.0,WINTER
DHARWAD,55.2,2009,11,37.0,WINTER
DAKSHIN KANNADA,195.8,2009,11,137.0,WINTER
CHITRADURGA,59.8,2009,11,77.0,WINTER
UDUPI,163.0,2009,11,90.0,WINTER
HAVERI,54.1,2009,11,32.0,WINTER
MYSURU,86.6,2009,11,67.0,WINTER
UTTAR KANNADA,113.0,2009,11,122.0,WINTER
MANDYA,62.4,2009,11,18.0,WINTER
BELGAUM,63.5,2009,11,86.0,WINTER
MANDYA,183.5,2010,11,248.0,WINTER
BIJAPUR,44.1,2010,11,79.0,WINTER
DAVANGERE,218.5,2010,11,419.0,WINTER
KODAGU,251.6,2010,11,272.0,WINTER
CHIKKAMAGALURU,221.2,2010,11,338.0,WINTER
DAKSHIN KANNADA,330.4,2010,11,300.0,WINTER
CHITRADURGA,196.9,2010,11,484.0,WINTER
HAVERI,162.6,2010,11,297.0,WINTER
HASSAN,211.2,2010,11,267.0,WINTER
BANGALORE RURAL,149.1,2010,11,169.0,WINTER
SHIMOGA,176.9,2010,11,385.0,WINTER
BELLARY,127.4,2010,11,335.0,WINTER
UDUPI,221.7,2010,11,159.0,WINTER
BAGALKOTE,83.2,2010,11,200.0,WINTER
KOLAR,178.6,2010,11,187.0,WINTER
BELGAUM,97.8,2010,11,186.0,WINTER
KOPPAL,96.2,2010,11,291.0,WINTER
BIDAR,51.8,2010,11,153.0,WINTER
TUMKUR,179.5,2010,11,274.0,WINTER
DHARWAD,121.4,2010,11,200.0,WINTER
CHIKBALLAPURA,210.2,2010,11,289.0,WINTER
UTTAR KANNADA,195.0,2010,11,283.0,WINTER
BANGALORE URBAN,166.8,2010,11,207.0,WINTER
GADAG,147.6,2010,11,370.0,WINTER
RAICHUR,37.1,2010,11,59.0,WINTER
RAMANAGARA,193.2,2010,11,265.0,WINTER
MYSURU,220.9,2010,11,325.0,WINTER
GULBARGA,45.1,2010,11,108.0,WINTER
CHAMARAJANAGAR,225.3,2010,11,262.0,WINTER
BELLARY,8.9,2011,11,-71.0,WINTER
GADAG,0.6,2011,11,-98.0,WINTER
CHIKBALLAPURA,50.1,2011,11,-5.0,WINTER
DAVANGERE,9.7,2011,11,-78.0,WINTER
BANGALORE RURAL,26.7,2011,11,-52.0,WINTER
KOPPAL,2.6,2011,11,-90.0,WINTER
DHARWAD,3.7,2011,11,-91.0,WINTER
BIJAPUR,0.0,2011,11,-100.0,WINTER
BAGALKOTE,0.0,2011,11,-100.0,WINTER
UDUPI,126.1,2011,11,69.0,WINTER
KODAGU,94.8,2011,11,32.0,WINTER
SHIMOGA,47.6,2011,11,7.0,WINTER
BIDAR,0.0,2011,11,-100.0,WINTER
RAICHUR,1.1,2011,11,-95.0,WINTER
DAKSHIN KANNADA,149.7,2011,11,83.0,WINTER
BANGALORE URBAN,64.8,2011,11,20.0,WINTER
GULBARGA,1.1,2011,11,-95.0,WINTER
MANDYA,118.3,2011,11,152.0,WINTER
CHAMARAJANAGAR,116.6,2011,11,86.0,WINTER
RAMANAGARA,61.7,2011,11,14.0,WINTER
BELGAUM,3.3,2011,11,-89.0,WINTER
YADGIR,0.1,2011,11,-100.0,WINTER
UTTAR KANNADA,45.0,2011,11,2.0,WINTER
TUMKUR,31.4,2011,11,-33.0,WINTER
MYSURU,87.6,2011,11,80.0,WINTER
CHITRADURGA,19.9,2011,11,-41.0,WINTER
CHIKKAMAGALURU,49.2,2011,11,-16.0,WINTER
HAVERI,17.2,2011,11,-61.0,WINTER
KOLAR,48.6,2011,11,-17.0,WINTER
HASSAN,100.5,2011,11,86.0,WINTER
DAVANGERE,137.8,2012,11,207.0,WINTER
CHIKBALLAPURA,113.7,2012,11,115.0,WINTER
UDUPI,101.9,2012,11,37.0,WINTER
TUMKUR,85.7,2012,11,84.0,WINTER
BIJAPUR,25.3,2012,11,2.0,WINTER
YADGIR,19.5,2012,11,-20.0,WINTER
BIDAR,29.8,2012,11,43.0,WINTER
DHARWAD,49.1,2012,11,24.0,WINTER
CHIKKAMAGALURU,101.7,2012,11,73.0,WINTER
MYSURU,38.1,2012,11,-22.0,WINTER
HASSAN,48.4,2012,11,-11.0,WINTER
MANDYA,54.7,2012,11,16.0,WINTER
GULBARGA,18.6,2012,11,-11.0,WINTER
RAMANAGARA,96.7,2012,11,79.0,WINTER
DAKSHIN KANNADA,90.1,2012,11,10.0,WINTER
BANGALORE URBAN,100.6,2012,11,87.0,WINTER
KOPPAL,104.2,2012,11,304.0,WINTER
SHIMOGA,85.3,2012,11,91.0,WINTER
BELLARY,122.9,2012,11,295.0,WINTER
BAGALKOTE,41.8,2012,11,65.0,WINTER
UTTAR KANNADA,59.3,2012,11,34.0,WINTER
BANGALORE RURAL,106.8,2012,11,93.0,WINTER
HAVERI,108.4,2012,11,147.0,WINTER
CHITRADURGA,102.0,2012,11,202.0,WINTER
CHAMARAJANAGAR,73.4,2012,11,17.0,WINTER
KOLAR,101.3,2012,11,72.0,WINTER
KODAGU,94.9,2012,11,33.0,WINTER
RAICHUR,46.9,2012,11,119.0,WINTER
GADAG,150.1,2012,11,355.0,WINTER
BELGAUM,40.0,2012,11,31.0,WINTER
TUMKUR,28.3,2013,11,-39.0,WINTER
CHIKKAMAGALURU,16.3,2013,11,-72.0,WINTER
BELAGAVI,2.1,2013,11,-93.0,WINTER
KODAGU,28.2,2013,11,-61.0,WINTER
GULBARGA,5.7,2013,11,-73.0,WINTER
RAICHUR,3.9,2013,11,-82.0,WINTER
YADGIR,1.1,2013,11,-96.0,WINTER
BANGALORE URBAN,63.3,2013,11,17.0,WINTER
CHIKBALLAPURA,22.2,2013,11,-58.0,WINTER
BAGALKOTE,0.7,2013,11,-97.0,WINTER
BIJAPUR,1.4,2013,11,-94.0,WINTER
HAVERI,1.7,2013,11,-96.0,WINTER
HASSAN,28.1,2013,11,-48.0,WINTER
UTTAR KANNADA,14.3,2013,11,-68.0,WINTER
BANGALORE RURAL,59.8,2013,11,8.0,WINTER
KOPPAL,2.2,2013,11,-91.0,WINTER
BIDAR,29.2,2013,11,40.0,WINTER
SHIMOGA,13.5,2013,11,-70.0,WINTER
DAKSHIN KANNADA,78.2,2013,11,-5.0,WINTER
DAVANGERE,4.2,2013,11,-91.0,WINTER
CHITRADURGA,3.6,2013,11,-89.0,WINTER
MYSURU,46.2,2013,11,-5.0,WINTER
RAMANAGARA,32.9,2013,11,-39.0,WINTER
KOLAR,20.9,2013,11,-64.0,WINTER
DHARWAD,1.8,2013,11,-95.0,WINTER
BELGAUM,2.1,2013,11,-93.0,WINTER
UDUPI,53.5,2013,11,-28.0,WINTER
GADAG,0.3,2013,11,-99.0,WINTER
MANDYA,43.8,2013,11,-7.0,WINTER
BELLARY,8.3,2013,11,-73.0,WINTER
CHAMARAJANAGAR,49.3,2013,11,-21.0,WINTER
HAVERI,45.8,2014,11,4.0,WINTER
KOPPAL,14.9,2014,11,-42.0,WINTER
BIJAPUR,18.0,2014,11,-28.0,WINTER
YADGIR,9.4,2014,11,-62.0,WINTER
DHARWAD,39.2,2014,11,-1.0,WINTER
BELGAUM,42.2,2014,11,38.0,WINTER
BAGALKOTE,10.8,2014,11,-57.0,WINTER
CHAMARAJANAGAR,10.4,2014,11,-83.0,WINTER
GULBARGA,31.0,2014,11,49.0,WINTER
BANGALORE RURAL,35.4,2014,11,-36.0,WINTER
RAICHUR,3.5,2014,11,-84.0,WINTER
BELLARY,14.8,2014,11,-52.0,WINTER
MYSURU,3.8,2014,11,-92.0,WINTER
GADAG,29.0,2014,11,-12.0,WINTER
CHIKBALLAPURA,19.3,2014,11,-64.0,WINTER
DAKSHIN KANNADA,51.0,2014,11,-38.0,WINTER
UDUPI,28.0,2014,11,-62.0,WINTER
UTTAR KANNADA,25.7,2014,11,-42.0,WINTER
RAMANAGARA,26.9,2014,11,-50.0,WINTER
SHIMOGA,22.1,2014,11,-50.0,WINTER
HASSAN,9.4,2014,11,-83.0,WINTER
BANGALORE URBAN,27.8,2014,11,-48.0,WINTER
BELAGAVI,42.2,2014,11,38.0,WINTER
MANDYA,6.4,2014,11,-86.0,WINTER
TUMKUR,18.7,2014,11,-60.0,WINTER
CHITRADURGA,35.6,2014,11,5.0,WINTER
CHIKKAMAGALURU,23.2,2014,11,-61.0,WINTER
DAVANGERE,34.2,2014,11,-24.0,WINTER
KODAGU,20.6,2014,11,-71.0,WINTER
KOLAR,30.6,2014,11,-48.0,WINTER
BIDAR,21.0,2014,11,0.0,WINTER
MYSURU,132.8,2015,11,172.0,WINTER
KOPPAL,3.8,2015,11,-85.0,WINTER
BANGALORE URBAN,231.2,2015,11,329.0,WINTER
DAKSHIN KANNADA,128.5,2015,11,57.0,WINTER
CHAMARAJANAGAR,205.9,2015,11,228.0,WINTER
SHIMOGA,64.9,2015,11,45.0,WINTER
HASSAN,137.3,2015,11,154.0,WINTER
BELLARY,4.9,2015,11,-84.0,WINTER
BELAGAVI,6.4,2015,11,-79.0,WINTER
DAVANGERE,41.6,2015,11,-7.0,WINTER
BANGALORE RURAL,189.4,2015,11,242.0,WINTER
KODAGU,102.0,2015,11,42.0,WINTER
HAVERI,19.8,2015,11,-55.0,WINTER
RAICHUR,3.1,2015,11,-85.0,WINTER
CHIKBALLAPURA,298.0,2015,11,463.0,WINTER
BIJAPUR,10.1,2015,11,-60.0,WINTER
DHARWAD,11.0,2015,11,-72.0,WINTER
CHITRADURGA,54.6,2015,11,61.0,WINTER
BIDAR,0.0,2015,11,-100.0,WINTER
UTTAR KANNADA,57.1,2015,11,30.0,WINTER
BELGAUM,6.4,2015,11,-79.0,WINTER
MANDYA,192.7,2015,11,310.0,WINTER
TUMKUR,178.2,2015,11,282.0,WINTER
CHIKKAMAGALURU,111.4,2015,11,90.0,WINTER
RAMANAGARA,196.5,2015,11,264.0,WINTER
KOLAR,374.9,2015,11,538.0,WINTER
YADGIR,0.4,2015,11,-98.0,WINTER
UDUPI,195.3,2015,11,162.0,WINTER
GADAG,7.5,2015,11,-77.0,WINTER
BAGALKOTE,3.3,2015,11,-87.0,WINTER
